deviceid, timestamp, latitude, longitude, humidity, temperature, particles, carbonmonoxide, heaterOn 
1, 2015-10-22T15:10:13+10:30,-34.922858,138.602165,35.599998,22.200001,184,35,0
1, 2015-10-22T15:10:18+10:30,-34.922854,138.602225,35.599998,22.200001,173,40,0
1, 2015-10-22T15:10:23+10:30,-34.922854,138.602225,35.599998,22.200001,187,41,0
1, 2015-10-22T15:10:28+10:30,-34.922883,138.602348,35.599998,22.200001,185,44,0
1, 2015-10-22T15:10:33+10:30,-34.92288,138.60242,35.700001,22.200001,191,46,0
1, 2015-10-22T15:10:38+10:30,-34.922902,138.602621,35.799999,22.200001,117,48,0
1, 2015-10-22T15:10:43+10:30,-34.922927,138.602745,35.900002,22.200001,182,51,0
1, 2015-10-22T15:10:48+10:30,-34.922946,138.602874,35.900002,22.200001,181,56,0
1, 2015-10-22T15:10:53+10:30,-34.922925,138.602936,35.900002,22.200001,176,59,0
1, 2015-10-22T15:10:58+10:30,-34.922956,138.603074,35.900002,22.200001,171,209,1
1, 2015-10-22T15:11:03+10:30,-34.923,138.603176,36,22.200001,160,243,1
1, 2015-10-22T15:11:08+10:30,-34.922997,138.603235,36,22.200001,155,219,1
1, 2015-10-22T15:11:13+10:30,-34.922962,138.603283,36.099998,22.1,157,198,1
1, 2015-10-22T15:11:18+10:30,-34.922948,138.603334,36.099998,22.1,158,189,1
1, 2015-10-22T15:11:23+10:30,-34.922891,138.603435,36.200001,22.1,172,179,1
1, 2015-10-22T15:11:28+10:30,-34.922779,138.603471,36.200001,22.1,166,176,1
1, 2015-10-22T15:11:33+10:30,-34.92266,138.603497,36.099998,22,166,172,1
1, 2015-10-22T15:11:38+10:30,-34.922611,138.603492,36.099998,22,172,170,1
1, 2015-10-22T15:11:43+10:30,-34.922555,138.603484,36.099998,21.9,164,172,1
1, 2015-10-22T15:11:48+10:30,-34.922487,138.603411,36.200001,21.9,164,171,1
1, 2015-10-22T15:11:53+10:30,-34.922506,138.603351,36.200001,21.9,165,168,1
1, 2015-10-22T15:11:58+10:30,-34.922476,138.603295,36.099998,21.799999,180,76,0
1, 2015-10-22T15:12:03+10:30,-34.922424,138.60323,36.200001,21.799999,167,45,0
1, 2015-10-22T15:12:08+10:30,-34.922424,138.60323,36.299999,21.799999,112,34,0
1, 2015-10-22T15:12:13+10:30,-34.922424,138.60323,36.400002,21.799999,185,30,0
1, 2015-10-22T15:12:18+10:30,-34.922371,138.603154,36.400002,21.799999,197,29,0
1, 2015-10-22T15:12:23+10:30,-34.922371,138.603154,36.5,21.799999,165,31,0
1, 2015-10-22T15:12:28+10:30,-34.922371,138.603154,36.599998,21.799999,184,29,0
1, 2015-10-22T15:12:33+10:30,-34.922331,138.603089,36.599998,21.700001,179,31,0
1, 2015-10-22T15:12:38+10:30,-34.922331,138.603089,36.700001,21.700001,102,34,0
1, 2015-10-22T15:12:43+10:30,-34.922331,138.603089,36.700001,21.799999,119,36,0
1, 2015-10-22T15:12:48+10:30,-34.9221,138.603764,36.799999,21.700001,210,39,0
1, 2015-10-22T15:12:53+10:30,-34.921756,138.604403,36.799999,21.799999,145,43,0
1, 2015-10-22T15:12:58+10:30,-34.921906,138.604212,36.799999,21.700001,181,45,0
1, 2015-10-22T15:13:03+10:30,-34.921875,138.604274,36.799999,21.700001,172,48,0
1, 2015-10-22T15:13:08+10:30,-34.921844,138.604327,36.799999,21.700001,130,52,0
1, 2015-10-22T15:13:13+10:30,-34.921819,138.604437,36.799999,21.799999,112,54,0
1, 2015-10-22T15:13:18+10:30,-34.921853,138.604545,36.799999,21.799999,187,57,0
1, 2015-10-22T15:13:23+10:30,-34.921929,138.604622,36.700001,21.799999,166,62,0
1, 2015-10-22T15:13:28+10:30,-34.922066,138.604735,36.799999,21.700001,175,211,1
1, 2015-10-22T15:13:33+10:30,-34.922107,138.604769,36.799999,21.700001,158,245,1
1, 2015-10-22T15:13:38+10:30,-34.922131,138.604818,36.799999,21.700001,172,225,1
1, 2015-10-22T15:13:43+10:30,-34.922175,138.604848,36.900002,21.700001,170,207,1
1, 2015-10-22T15:13:48+10:30,-34.922175,138.604848,37.299999,21.700001,170,196,1
1, 2015-10-22T15:13:53+10:30,-34.922175,138.604848,37.599998,21.700001,167,190,1
1, 2015-10-22T15:13:58+10:30,-34.922242,138.604872,37.900002,21.700001,171,187,1
1, 2015-10-22T15:14:03+10:30,-34.922242,138.604872,38.299999,21.700001,167,185,1
1, 2015-10-22T15:14:08+10:30,-34.922242,138.604872,38.400002,21.700001,170,184,1
1, 2015-10-22T15:14:13+10:30,-34.922242,138.604872,38.599998,21.700001,170,184,1
1, 2015-10-22T15:14:18+10:30,-34.922242,138.604872,38.599998,21.700001,170,185,1
1, 2015-10-22T15:14:23+10:30,-34.922242,138.604872,38.799999,21.700001,189,188,1
1, 2015-10-22T15:14:28+10:30,-34.922242,138.604872,38.799999,21.700001,198,89,0
1, 2015-10-22T15:14:33+10:30,-34.921627,138.604369,39.099998,21.700001,184,53,0
1, 2015-10-22T15:14:38+10:30,-34.921725,138.604445,39.200001,21.700001,177,41,0
1, 2015-10-22T15:14:43+10:30,-34.921846,138.604551,39.5,21.700001,121,36,0
1, 2015-10-22T15:14:48+10:30,-34.921873,138.604607,39.599998,21.700001,188,35,0
1, 2015-10-22T15:14:53+10:30,-34.921918,138.604652,39.799999,21.700001,141,36,0
1, 2015-10-22T19:34:15+10:30,-34.921959,138.604652,39.400002,22.9,164,290,1
1, 2015-10-22T19:34:20+10:30,-34.921959,138.604652,39.400002,22.9,160,253,1
1, 2015-10-22T19:34:25+10:30,-34.921959,138.604652,39.400002,22.9,171,227,1
1, 2015-10-22T19:34:30+10:30,-34.921959,138.604652,39.400002,22.9,167,217,1
1, 2015-10-22T19:34:35+10:30,-34.921959,138.604652,39.299999,22.9,151,208,1
1, 2015-10-22T19:34:40+10:30,-34.921959,138.604652,39.200001,22.9,154,202,1
1, 2015-10-22T19:34:45+10:30,-34.921959,138.604652,39.099998,22.9,162,198,1
1, 2015-10-22T19:34:50+10:30,-34.921959,138.604652,39.099998,22.9,163,196,1
1, 2015-10-22T19:34:55+10:30,-34.921959,138.604652,38.799999,22.799999,113,97,0
1, 2015-10-22T19:35:00+10:30,-34.921959,138.604652,38.700001,22.799999,186,60,0
1, 2015-10-22T19:35:05+10:30,-34.921959,138.604652,38.700001,22.799999,160,49,0
1, 2015-10-22T19:35:10+10:30,-34.921959,138.604652,38.5,22.799999,162,41,0
1, 2015-10-22T19:35:15+10:30,-34.921959,138.604652,38.400002,22.799999,180,40,0
1, 2015-10-22T19:35:20+10:30,-34.921959,138.604652,38.099998,22.799999,186,41,0
1, 2015-10-22T19:35:25+10:30,-34.921959,138.604652,37.5,22.799999,135,42,0
1, 2015-10-22T19:35:30+10:30,-34.921959,138.604652,36.700001,22.700001,187,44,0
1, 2015-10-22T19:35:35+10:30,-34.921959,138.604652,36.099998,22.700001,182,47,0
1, 2015-10-22T19:35:40+10:30,-34.921959,138.604652,35.599998,22.6,184,50,0
1, 2015-10-22T19:35:45+10:30,-34.921959,138.604652,35.299999,22.5,187,52,0
1, 2015-10-22T19:35:50+10:30,-34.922887,138.604269,34.900002,22.4,188,47,0
1, 2015-10-22T19:35:55+10:30,-34.922887,138.604269,34.599998,22,123,48,0
1, 2015-10-22T19:36:00+10:30,-34.922887,138.604269,34.400002,21.700001,191,54,0
1, 2015-10-22T19:36:05+10:30,-34.922887,138.604269,34.400002,21.6,181,61,0
1, 2015-10-22T19:36:10+10:30,-34.922887,138.604269,34.400002,21.6,173,66,0
1, 2015-10-22T19:36:15+10:30,-34.922887,138.604269,34.400002,21.6,178,69,0
1, 2015-10-22T19:36:20+10:30,-34.922887,138.604269,34.5,21.5,185,75,0
1, 2015-10-22T19:36:25+10:30,-34.922608,138.605313,34.599998,21.5,171,241,1
1, 2015-10-22T19:36:31+10:30,-34.922362,138.605431,34.700001,21.5,163,258,1
1, 2015-10-22T19:36:36+10:30,-34.922513,138.605372,34.700001,21.4,189,225,1
1, 2015-10-22T19:36:41+10:30,-34.922564,138.605395,34.799999,21.4,149,197,1
1, 2015-10-22T19:36:46+10:30,-34.922589,138.605447,34.799999,21.299999,170,189,1
1, 2015-10-22T19:36:51+10:30,-34.922535,138.605661,35,21.299999,159,181,1
1, 2015-10-22T19:36:56+10:30,-34.922538,138.605787,35.200001,21.299999,162,180,1
1, 2015-10-22T19:37:01+10:30,-34.922641,138.605993,35.299999,21.299999,183,176,1
1, 2015-10-22T19:37:06+10:30,-34.92265,138.606173,35.5,21.299999,164,181,1
1, 2015-10-22T19:37:11+10:30,-34.922593,138.606269,35.700001,21.299999,159,177,1
1, 2015-10-22T19:37:16+10:30,-34.922602,138.606339,35.799999,21.299999,161,171,1
1, 2015-10-22T19:37:21+10:30,-34.922619,138.606393,35.799999,21.200001,160,168,1
1, 2015-10-22T19:37:26+10:30,-34.92267,138.606419,35.799999,21.299999,190,77,0
1, 2015-10-22T19:37:31+10:30,-34.922643,138.606471,35.799999,21.200001,127,46,0
1, 2015-10-22T19:37:36+10:30,-34.922717,138.606514,35.799999,21.200001,180,35,0
1, 2015-10-22T19:37:41+10:30,-34.922614,138.606622,35.900002,21.200001,175,30,0
1, 2015-10-22T19:37:46+10:30,-34.922515,138.606691,35.900002,21.200001,172,27,0
1, 2015-10-22T19:37:51+10:30,-34.922412,138.606757,36,21.200001,132,25,0
1, 2015-10-22T19:37:56+10:30,-34.922352,138.606881,36,21.200001,186,27,0
1, 2015-10-22T19:38:01+10:30,-34.922268,138.606949,36,21.1,111,30,0
1, 2015-10-22T19:38:06+10:30,-34.922232,138.606984,36.099998,21.1,173,32,0
1, 2015-10-22T19:38:11+10:30,-34.92266,138.607354,36,21,169,35,0
1, 2015-10-22T19:38:16+10:30,-34.922698,138.607552,36.099998,21,184,38,0
1, 2015-10-22T19:38:21+10:30,-34.922878,138.607731,36.099998,21,145,41,0
1, 2015-10-22T19:38:26+10:30,-34.922923,138.607824,36.200001,20.9,194,45,0
1, 2015-10-22T19:38:31+10:30,-34.922946,138.607918,36.299999,20.9,118,48,0
1, 2015-10-22T19:38:36+10:30,-34.922674,138.607931,36.299999,20.799999,185,49,0
1, 2015-10-22T19:38:41+10:30,-34.922605,138.608041,36.400002,20.799999,167,54,0
1, 2015-10-22T19:38:46+10:30,-34.922558,138.608086,36.400002,20.799999,167,56,0
1, 2015-10-22T19:38:51+10:30,-34.922473,138.608182,36.5,20.700001,122,58,0
1, 2015-10-22T19:38:56+10:30,-34.922443,138.608227,36.599998,20.700001,154,212,1
1, 2015-10-22T19:39:01+10:30,-34.922417,138.608323,36.599998,20.6,169,243,1
1, 2015-10-22T19:39:06+10:30,-34.922423,138.608399,36.700001,20.6,154,219,1
1, 2015-10-22T19:39:11+10:30,-34.922339,138.60845,36.799999,20.5,156,197,1
1, 2015-10-22T19:39:16+10:30,-34.922554,138.608592,36.900002,20.5,151,184,1
1, 2015-10-22T19:39:21+10:30,-34.923062,138.608737,36.900002,20.4,151,178,1
1, 2015-10-22T19:39:26+10:30,-34.923015,138.608779,37,20.299999,176,174,1
1, 2015-10-22T19:39:31+10:30,-34.922964,138.608863,37.099998,20.299999,151,172,1
1, 2015-10-22T19:39:36+10:30,-34.922903,138.608853,37.200001,20.200001,176,176,1
1, 2015-10-22T19:39:41+10:30,-34.922903,138.608853,37.400002,20.200001,157,177,1
1, 2015-10-22T19:39:46+10:30,-34.922903,138.608853,37.799999,20.200001,165,177,1
1, 2015-10-22T19:39:51+10:30,-34.922903,138.608853,38.200001,20.1,163,180,1
1, 2015-10-22T19:39:56+10:30,-34.922814,138.608826,38.5,20.200001,192,85,0
1, 2015-10-22T19:40:01+10:30,-34.922471,138.608969,38.700001,20.1,114,53,0
1, 2015-10-22T19:40:06+10:30,-34.92245,138.608914,38.900002,20.1,110,42,0
1, 2015-10-22T19:40:11+10:30,-34.92245,138.608914,39.099998,20.1,186,39,0
1, 2015-10-23T00:20:40+10:30,-34.921626,138.604604,38.099998,21.299999,158,730,1
1, 2015-10-23T00:20:45+10:30,-34.921665,138.604647,38.099998,21.299999,153,531,1
1, 2015-10-23T00:20:50+10:30,-34.92161,138.604659,38.099998,21.299999,184,357,1
1, 2015-10-23T00:20:55+10:30,-34.92161,138.604659,38.099998,21.299999,155,278,1
1, 2015-10-23T00:21:00+10:30,-34.921558,138.604678,38.099998,21.299999,160,242,1
1, 2015-10-23T00:21:05+10:30,-34.921612,138.604683,38,21.200001,163,221,1
1, 2015-10-23T00:21:10+10:30,-34.921651,138.604681,37.900002,21.200001,159,207,1
1, 2015-10-23T00:21:15+10:30,-34.921708,138.604694,37.900002,21.200001,155,198,1
1, 2015-10-23T00:21:20+10:30,-34.921764,138.604711,38,21.1,171,191,1
1, 2015-10-23T00:21:25+10:30,-34.921817,138.604915,38,21.1,162,180,1
1, 2015-10-23T00:21:30+10:30,-34.921815,138.605136,38,21.1,167,176,1
1, 2015-10-23T00:21:35+10:30,-34.921834,138.605278,37.700001,21,125,69,0
1, 2015-10-23T00:21:40+10:30,-34.921954,138.605497,37.700001,21,179,27,0
1, 2015-10-23T00:21:45+10:30,-34.922277,138.605454,37.700001,21,171,16,0
1, 2015-10-23T00:21:50+10:30,-34.922621,138.605516,37.700001,20.9,184,11,0
1, 2015-10-23T00:21:55+10:30,-34.922923,138.605603,37.700001,20.700001,105,8,0
1, 2015-10-23T00:22:00+10:30,-34.923371,138.605721,37.799999,20.700001,186,7,0
1, 2015-10-23T00:22:05+10:30,-34.923731,138.605762,37.799999,20.5,123,8,0
1, 2015-10-23T00:22:10+10:30,-34.924132,138.60575,37.799999,20.4,177,7,0
1, 2015-10-23T00:22:15+10:30,-34.924408,138.605772,38,20.4,184,8,0
1, 2015-10-23T00:22:20+10:30,-34.924619,138.605741,38,20.200001,182,8,0
1, 2015-10-23T00:22:25+10:30,-34.924912,138.605795,38.200001,20.1,130,8,0
1, 2015-10-23T00:22:30+10:30,-34.925184,138.605845,38.200001,20,198,9,0
1, 2015-10-23T00:22:35+10:30,-34.92553,138.605862,38.400002,19.9,96,9,0
1, 2015-10-23T00:22:40+10:30,-34.925894,138.605807,0,0,188,9,0
1, 2015-10-23T00:22:45+10:30,-34.926244,138.605839,38.5,19.700001,161,10,0
1, 2015-10-23T00:22:50+10:30,-34.926636,138.60586,38.900002,19.6,172,10,0
1, 2015-10-23T00:22:55+10:30,-34.926971,138.605919,39.099998,19.5,179,10,0
1, 2015-10-23T00:23:00+10:30,-34.927397,138.605905,39.299999,19.4,133,10,0
1, 2015-10-23T00:23:05+10:30,-34.927822,138.605967,39.599998,19.299999,152,72,1
1, 2015-10-23T00:23:10+10:30,-34.927979,138.606018,39.799999,19.200001,169,159,1
1, 2015-10-23T00:23:15+10:30,-34.928101,138.606023,40,19.1,165,210,1
1, 2015-10-23T00:23:20+10:30,-34.928101,138.606023,40.099998,19,148,208,1
1, 2015-10-23T00:23:25+10:30,-34.928101,138.606023,40.299999,19,152,194,1
1, 2015-10-23T00:23:30+10:30,-34.928101,138.606023,40.400002,19,163,184,1
1, 2015-10-23T00:23:35+10:30,-34.928101,138.606023,40.599998,18.9,153,179,1
1, 2015-10-23T00:23:41+10:30,-34.928049,138.606042,40.799999,18.9,167,169,1
1, 2015-10-23T00:23:46+10:30,-34.928377,138.606039,40.900002,18.799999,181,143,1
1, 2015-10-23T00:23:51+10:30,-34.928725,138.606104,41.099998,18.799999,167,119,1
1, 2015-10-23T00:23:56+10:30,-34.929125,138.606095,41.299999,18.700001,150,121,1
1, 2015-10-23T00:24:01+10:30,-34.929506,138.606081,41.5,18.700001,146,123,1
1, 2015-10-23T00:24:06+10:30,-34.929901,138.606089,41.599998,18.6,105,52,0
1, 2015-10-23T00:24:11+10:30,-34.930276,138.606144,41.799999,18.5,169,35,0
1, 2015-10-23T00:24:16+10:30,-34.930606,138.606144,42,18.4,140,27,0
1, 2015-10-23T00:24:21+10:30,-34.930982,138.606174,42.299999,18.299999,159,24,0
1, 2015-10-23T00:24:26+10:30,-34.931323,138.606236,42.5,18.200001,175,21,0
1, 2015-10-23T00:24:31+10:30,-34.93172,138.606282,42.700001,18,180,19,0
1, 2015-10-23T00:24:36+10:30,-34.932085,138.606313,43,18,110,19,0
1, 2015-10-23T00:24:41+10:30,-34.932446,138.60635,43.299999,17.9,182,20,0
1, 2015-10-23T00:24:46+10:30,-34.932787,138.60636,43.5,17.799999,135,21,0
1, 2015-10-23T00:24:51+10:30,-34.933157,138.606392,43.799999,17.700001,174,21,0
1, 2015-10-23T00:24:56+10:30,-34.933609,138.606439,44,17.700001,175,20,0
1, 2015-10-23T00:25:01+10:30,-34.933931,138.606487,44.200001,17.5,230,19,0
1, 2015-10-23T00:25:06+10:30,-34.934408,138.606511,0,0,128,20,0
1, 2015-10-23T00:25:11+10:30,-34.934786,138.606551,45,17.299999,102,21,0
1, 2015-10-23T00:25:16+10:30,-34.935116,138.606521,44.799999,17.200001,183,22,0
1, 2015-10-23T00:25:21+10:30,-34.935261,138.606677,45.200001,17.1,147,22,0
1, 2015-10-23T00:25:26+10:30,-34.935328,138.607207,45.5,17.1,167,22,0
1, 2015-10-23T00:25:31+10:30,-34.935542,138.607604,45.700001,17,168,22,0
1, 2015-10-23T00:25:36+10:30,-34.935764,138.607941,46.099998,16.9,155,116,1
1, 2015-10-23T00:25:41+10:30,-34.935972,138.60833,46.299999,16.799999,201,179,1
1, 2015-10-23T00:25:46+10:30,-34.936217,138.608643,46.599998,16.700001,115,215,1
1, 2015-10-23T00:25:51+10:30,-34.936446,138.609005,46.799999,16.700001,162,228,1
1, 2015-10-23T00:25:56+10:30,-34.93664,138.60939,46.900002,16.6,168,231,1
1, 2015-10-23T00:26:01+10:30,-34.936884,138.609763,47.299999,16.5,158,229,1
1, 2015-10-23T00:26:06+10:30,-34.937092,138.610125,47.599998,16.5,136,230,1
1, 2015-10-23T00:26:11+10:30,-34.937306,138.610506,47.900002,16.4,157,232,1
1, 2015-10-23T00:26:16+10:30,-34.937528,138.610803,48,16.4,143,233,1
1, 2015-10-23T00:26:21+10:30,-34.937748,138.611165,48.200001,16.299999,2,233,1
1, 2015-10-23T00:26:26+10:30,-34.937936,138.61151,48.400002,16.200001,348,236,1
1, 2015-10-23T00:26:31+10:30,-34.93815,138.611824,48.700001,16.200001,158,237,1
1, 2015-10-23T00:26:36+10:30,-34.938365,138.612154,48.900002,16.1,174,94,0
1, 2015-10-23T00:26:41+10:30,-34.938556,138.612409,49,16.1,129,64,0
1, 2015-10-23T00:26:46+10:30,-34.938628,138.612556,49.099998,16,117,63,0
1, 2015-10-23T00:26:51+10:30,-34.938665,138.612607,49.200001,16,179,70,0
1, 2015-10-23T00:26:56+10:30,-34.93873,138.612707,49.299999,16,172,74,0
1, 2015-10-23T00:27:01+10:30,-34.938961,138.612915,49.400002,16,179,57,0
1, 2015-10-23T00:27:06+10:30,-34.939265,138.612896,49.5,16,163,47,0
1, 2015-10-23T00:27:11+10:30,-34.939597,138.612855,49.599998,15.9,175,41,0
1, 2015-10-23T00:27:16+10:30,-34.939956,138.612823,49.799999,15.9,126,39,0
1, 2015-10-23T00:27:21+10:30,-34.940303,138.612823,49.799999,15.8,179,37,0
1, 2015-10-23T00:27:26+10:30,-34.940674,138.612793,49.900002,15.8,179,38,0
1, 2015-10-23T00:27:31+10:30,-34.941045,138.612781,50.099998,15.8,174,37,0
1, 2015-10-23T00:27:36+10:30,-34.941449,138.612818,50.200001,15.7,184,37,0
1, 2015-10-23T00:27:41+10:30,-34.941843,138.612851,50.299999,15.7,184,37,0
1, 2015-10-23T00:27:46+10:30,-34.942217,138.612898,50.299999,15.6,117,37,0
1, 2015-10-23T00:27:51+10:30,-34.942557,138.612902,50.400002,15.6,183,37,0
1, 2015-10-23T00:27:56+10:30,-34.942928,138.61293,50.599998,15.6,169,37,0
1, 2015-10-23T00:28:01+10:30,-34.943342,138.612954,50.799999,15.5,162,37,0
1, 2015-10-23T00:28:06+10:30,-34.943719,138.613003,51.099998,15.6,156,164,1
1, 2015-10-23T00:28:11+10:30,-34.944069,138.613013,51.299999,15.5,152,257,1
1, 2015-10-23T00:28:16+10:30,-34.944449,138.613059,51.400002,15.5,124,285,1
1, 2015-10-23T00:28:21+10:30,-34.944827,138.613088,51.400002,15.4,146,288,1
1, 2015-10-23T00:28:26+10:30,-34.94519,138.613123,51.5,15.4,153,281,1
1, 2015-10-23T00:28:31+10:30,-34.945557,138.613144,51.599998,15.4,162,276,1
1, 2015-10-23T00:28:36+10:30,-34.945909,138.61316,51.700001,15.4,145,272,1
1, 2015-10-23T00:28:41+10:30,-34.946279,138.613215,51.700001,15.4,148,271,1
1, 2015-10-23T00:28:46+10:30,-34.946637,138.61323,51.799999,15.3,181,275,1
1, 2015-10-23T00:28:51+10:30,-34.947027,138.613269,51.799999,15.3,165,278,1
1, 2015-10-23T00:28:56+10:30,-34.947361,138.613354,51.900002,15.3,151,272,1
1, 2015-10-23T00:29:01+10:30,-34.94741,138.613719,52,15.3,156,256,1
1, 2015-10-23T00:29:06+10:30,-34.94745,138.614064,0,0,179,96,0
1, 2015-10-23T00:29:11+10:30,-34.947868,138.614128,52.700001,15.2,160,58,0
1, 2015-10-23T00:29:16+10:30,-34.948189,138.614161,51.900002,15.1,168,46,0
1, 2015-10-23T00:29:21+10:30,-34.94852,138.614171,52.099998,15.1,111,41,0
1, 2015-10-23T00:29:26+10:30,-34.948855,138.614199,52.099998,15.1,135,38,0
1, 2015-10-23T00:29:31+10:30,-34.949025,138.614214,52.099998,15,173,37,0
1, 2015-10-23T00:29:36+10:30,-34.949409,138.614238,52.299999,15,188,37,0
1, 2015-10-23T00:29:41+10:30,-34.949892,138.614286,52.400002,15,164,37,0
1, 2015-10-23T00:29:46+10:30,-34.950102,138.614311,52.5,15,171,38,0
1, 2015-10-23T00:29:51+10:30,-34.950597,138.614346,52.599998,14.9,165,39,0
1, 2015-10-23T00:29:56+10:30,-34.950944,138.614386,52.799999,14.9,123,39,0
1, 2015-10-23T00:30:01+10:30,-34.951306,138.614393,52.799999,14.8,179,39,0
1, 2015-10-23T00:30:06+10:30,-34.951649,138.614391,52.900002,14.8,160,43,0
1, 2015-10-23T00:30:11+10:30,-34.951996,138.614434,53.099998,14.8,170,41,0
1, 2015-10-23T00:30:16+10:30,-34.952335,138.614484,53.200001,14.8,174,41,0
1, 2015-10-23T00:30:21+10:30,-34.952684,138.614485,53.200001,14.8,180,41,0
1, 2015-10-23T00:30:26+10:30,-34.953045,138.614508,53.299999,14.7,95,40,0
1, 2015-10-23T00:30:31+10:30,-34.953364,138.614507,53.5,14.7,173,40,0
1, 2015-10-23T00:30:36+10:30,-34.953677,138.614533,53.599998,14.7,153,170,1
1, 2015-10-23T00:30:41+10:30,-34.953965,138.614567,53.700001,14.7,166,263,1
1, 2015-10-23T00:30:46+10:30,-34.954261,138.614592,53.700001,14.6,151,308,1
1, 2015-10-23T00:30:51+10:30,-34.954362,138.614967,53.799999,14.6,158,311,1
1, 2015-10-23T00:30:56+10:30,-34.954355,138.615313,53.799999,14.6,162,306,1
1, 2015-10-23T00:31:01+10:30,-34.954339,138.61562,53.900002,14.6,168,292,1
1, 2015-10-23T00:31:06+10:30,-34.954311,138.616074,54,14.6,159,279,1
1, 2015-10-23T00:31:11+10:30,-34.954298,138.616401,54.099998,14.6,147,268,1
1, 2015-10-23T00:31:16+10:30,-34.954276,138.616837,54.099998,14.5,156,264,1
1, 2015-10-23T00:31:21+10:30,-34.954261,138.617165,54.200001,14.5,153,265,1
1, 2015-10-23T00:31:26+10:30,-34.954247,138.617439,54.299999,14.5,151,268,1
1, 2015-10-23T00:31:31+10:30,-34.954225,138.617878,54.400002,14.5,157,267,1
1, 2015-10-23T00:31:36+10:30,-34.954171,138.618162,54.400002,14.5,125,115,0
1, 2015-10-23T00:31:41+10:30,-34.954158,138.618466,54.400002,14.5,151,69,0
1, 2015-10-23T00:31:46+10:30,-34.95414,138.618894,54.5,14.5,186,51,0
1, 2015-10-23T00:31:51+10:30,-34.954118,138.619166,54.5,14.4,181,45,0
1, 2015-10-23T00:31:56+10:30,-34.954092,138.619493,54.599998,14.4,125,45,0
1, 2015-10-23T00:32:01+10:30,-34.954038,138.619701,54.599998,14.4,168,55,0
1, 2015-10-23T00:32:06+10:30,-34.953922,138.619769,54.700001,14.3,170,62,0
1, 2015-10-23T00:32:11+10:30,-34.953741,138.619764,54.700001,14.4,160,72,0
1, 2015-10-23T00:32:16+10:30,-34.953651,138.61972,54.700001,14.4,168,82,0
1, 2015-10-23T00:32:21+10:30,-34.953702,138.619736,54.799999,14.3,190,95,0
1, 2015-10-23T00:32:26+10:30,-34.953702,138.619736,54.799999,14.3,107,105,0
1, 2015-10-23T00:32:31+10:30,-34.953743,138.619775,54.799999,14.3,115,113,0
1, 2015-10-23T00:32:37+10:30,-34.953743,138.619775,54.799999,14.4,170,121,0
1, 2015-10-23T00:32:41+10:30,-34.953743,138.619775,54.799999,14.3,170,129,0
1, 2015-10-23T00:32:46+10:30,-34.953743,138.619775,54.700001,14.3,172,135,0
1, 2015-10-23T00:32:51+10:30,-34.953743,138.619775,54.599998,14.3,162,141,0
1, 2015-10-23T00:32:56+10:30,-34.953743,138.619775,54.599998,14.3,109,147,0
1, 2015-10-23T00:33:01+10:30,-34.953743,138.619766,54.5,14.3,112,154,0
1, 2015-10-23T00:33:06+10:30,-34.953743,138.619766,54.599998,14.3,172,368,1
1, 2015-10-23T00:33:11+10:30,-34.953743,138.619766,54.5,14.3,149,330,1
1, 2015-10-23T00:33:16+10:30,-34.953743,138.619766,54.5,14.4,164,254,1
1, 2015-10-23T00:33:21+10:30,-34.953743,138.619766,54.5,14.4,167,214,1
1, 2015-10-23T00:33:26+10:30,-34.953743,138.619766,54.400002,14.4,163,195,1
1, 2015-10-23T00:33:31+10:30,-34.953743,138.619766,54.400002,14.3,160,186,1
1, 2015-10-23T00:33:36+10:30,-34.953743,138.619766,54.400002,14.3,174,182,1
1, 2015-10-23T00:33:41+10:30,-34.953743,138.619766,54.299999,14.4,166,180,1
1, 2015-10-23T00:33:46+10:30,-34.953691,138.619745,54.200001,14.3,165,178,1
1, 2015-10-23T00:33:51+10:30,-34.953691,138.619745,54.200001,14.4,144,176,1
1, 2015-10-23T00:33:57+10:30,-34.953691,138.619745,54.200001,14.3,157,175,1
1, 2015-10-23T00:34:02+10:30,-34.953691,138.619745,54.099998,14.3,149,175,1
1, 2015-10-23T00:34:07+10:30,-34.953691,138.619745,54,14.4,173,79,0
1, 2015-10-23T00:34:12+10:30,-34.953691,138.619745,53.900002,14.3,153,48,0
1, 2015-10-23T00:34:17+10:30,-34.953717,138.619699,53.900002,14.3,164,34,0
1, 2015-10-23T00:34:22+10:30,-34.953717,138.619699,53.799999,14.3,155,29,0
1, 2015-10-23T10:14:44+10:30,-34.953778,138.61966,37,21.799999,169,257,1
1, 2015-10-23T10:14:49+10:30,-34.953717,138.619672,36.900002,21.9,176,229,1
1, 2015-10-23T10:14:54+10:30,-34.953717,138.619672,36.700001,22,172,214,1
1, 2015-10-23T10:14:59+10:30,-34.953717,138.619672,36.599998,22.200001,172,202,1
1, 2015-10-23T10:15:04+10:30,-34.953717,138.619672,36.5,22.299999,170,195,1
1, 2015-10-23T10:15:09+10:30,-34.953717,138.619672,36.299999,22.4,163,191,1
1, 2015-10-23T10:15:14+10:30,-34.953717,138.619672,36.299999,22.5,172,189,1
1, 2015-10-23T10:15:19+10:30,-34.953717,138.619672,36.099998,22.6,161,184,1
1, 2015-10-23T10:15:24+10:30,-34.953671,138.61969,35.900002,22.700001,157,91,0
1, 2015-10-23T10:15:29+10:30,-34.953671,138.61969,35.599998,22.799999,212,56,0
